AID,SID,CID,Activity Outcome,Target Accession,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Assay Type,PubMed ID,RNAi,SMILES
517320,123096641,52947603,Active,P04626,2064,0.0630000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC(=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)Cl)N
517320,123096642,52947604,Active,P00533,1956,0.1560000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CC1=C(C=CC(=C1)C2=NN(C3=NC=NC(=C23)N)C4CCC(CC4)N5CCN(CC5)C)NC6=NC7=C(O6)C(=CC=C7)Cl
517320,123098951,20817096,Active,P04626,2064,0.6390000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=C(O6)C(=CC(=C7)Cl)Cl)N
517320,123098951,20817096,Active,P21860,2065,0.6390000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=C(O6)C(=CC(=C7)Cl)Cl)N
517320,123101233,20817080,Active,P04626,2064,2.2700000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CC1=CC(=C2C(=C1)N=C(O2)NC3=C(C=C(C=C3)C4=NN(C5=NC=NC(=C45)N)C6CCC(CC6)N7CCN(CC7)C)F)C
517320,123101233,20817080,Active,P21860,2065,2.2700000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CC1=CC(=C2C(=C1)N=C(O2)NC3=C(C=C(C=C3)C4=NN(C5=NC=NC(=C45)N)C6CCC(CC6)N7CCN(CC7)C)F)C
517320,123101234,52950015,Active,P00533,1956,1.4500000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CC1=CC2=C(C(=C1)Br)OC(=N2)NC3=C(C=C(C=C3)C4=CN(C5=NC=NC(=C45)N)C6CCC(CC6)N7CCN(CC7)C)F
517320,123101234,52950015,Active,P04626,2064,1.4500000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CC1=CC2=C(C(=C1)Br)OC(=N2)NC3=C(C=C(C=C3)C4=CN(C5=NC=NC(=C45)N)C6CCC(CC6)N7CCN(CC7)C)F
517320,123101234,52950015,Active,P21860,2065,1.4500000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CC1=CC2=C(C(=C1)Br)OC(=N2)NC3=C(C=C(C=C3)C4=CN(C5=NC=NC(=C45)N)C6CCC(CC6)N7CCN(CC7)C)F
517320,123085108,52941514,Active,P04626,2064,0.8520000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC(=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)F)N
517320,123085108,52941514,Active,Q15303,2066,0.8520000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC(=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)F)N
517320,123085109,52941515,Active,Q15303,2066,1.1300000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CC1=CC2=C(C(=C1)Cl)OC(=N2)NC3=CC=C(C=C3)C4=NN(C5=NC=NC(=C45)N)C6CCC(CC6)N7CCN(CC7)C
517320,123087386,52942746,Active,P21860,2065,1.4700000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC(=C(C=C5)NC6=NC7=C(O6)C=CC(=C7)Cl)F)N
517320,123087387,52942747,Active,P21860,2065,0.5300000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CC1=C(C=CC(=C1)NC2=NC3=C(O2)C(=CC=C3)Cl)C4=NN(C5=NC=NC(=C45)N)C6CCC(CC6)N7CCN(CC7)C
517320,123087624,52942861,Active,P04626,2064,3.5900000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=CC=CC(=C7O6)C(=O)OC)N
517320,123087624,52942861,Active,Q15303,2066,3.5900000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=CC=CC(=C7O6)C(=O)OC)N
517320,123087720,20817111,Active,P21860,2065,0.0315000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)N
517320,123090493,20817086,Active,P00533,1956,1.6600000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=CC=CC=C7O6)N
517320,123092901,20817111,Active,P00533,1956,0.3930000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)N
517320,123092901,20817111,Active,Q15303,2066,0.3930000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)N
517320,123094321,52946371,Active,P04626,2064,0.3220000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CC(C)N1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)N
517320,123094322,52946372,Active,P00533,1956,0.2640000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,COCCCN1CCC(CC1)N2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)N
517320,123094322,52946372,Active,P21860,2065,0.2640000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,COCCCN1CCC(CC1)N2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)N
517320,123094542,52946470,Active,P00533,1956,0.0860000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=C(C=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)Cl)N
517320,123094542,52946470,Active,P21860,2065,0.0860000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=C(C=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)Cl)N
517320,123094615,52946503,Active,Q15303,2066,1.0200000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,C1CC(CCC1N2CCOCC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)N
517320,123096639,52946371,Active,P04626,2064,0.0537000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CC(C)N1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)N
517320,123096639,52946371,Active,Q15303,2066,0.0537000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CC(C)N1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)N
517320,123096641,52947603,Active,Q15303,2066,0.0630000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC(=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)Cl)N
517320,123096642,52947604,Active,P21860,2065,0.1560000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CC1=C(C=CC(=C1)C2=NN(C3=NC=NC(=C23)N)C4CCC(CC4)N5CCN(CC5)C)NC6=NC7=C(O6)C(=CC=C7)Cl
517320,123098952,52948817,Active,Q15303,2066,1.8400000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN(C)C(=O)CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)N
517320,123099174,52947602,Active,Q15303,2066,0.1080000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,COCCCN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)N
517320,123101233,20817080,Active,Q15303,2066,2.2700000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CC1=CC(=C2C(=C1)N=C(O2)NC3=C(C=C(C=C3)C4=NN(C5=NC=NC(=C45)N)C6CCC(CC6)N7CCN(CC7)C)F)C
517320,123101235,52950016,Active,P04626,2064,2.8100000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=CC=CC(=C7O6)C#N)N
517320,123101237,52941514,Active,P00533,1956,0.0370000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC(=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)F)N
517320,123101237,52941514,Active,P21860,2065,0.0370000000,IC50,Inhibition of EGFR L858 mutant,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC(=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)F)N
517323,103177479,208908,Active,P00533,1956,0.4330000000,IC50,Inhibition of EGFR phosphorylation in human MIAPaCa cells by ELISA,Confirmatory,20817523,,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
517323,123101237,52941514,Unspecified,P00533,1956,1.0000000000,EC50,Inhibition of EGFR phosphorylation in human MIAPaCa cells by ELISA,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC(=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)F)N
517323,103177459,176870,Active,P00533,1956,0.0510000000,IC50,Inhibition of EGFR phosphorylation in human MIAPaCa cells by ELISA,Confirmatory,20817523,,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC
517323,103550968,16214946,Unspecified,P00533,1956,30.0000000000,IC50,Inhibition of EGFR phosphorylation in human MIAPaCa cells by ELISA,Confirmatory,20817523,,CN1CCN(CC1)C2CC(C2)C3=NC(=C4N3C=CN=C4N)C5=CC6=C(C=C5)C=CC(=N6)C7=CC=CC=C7
517323,123101237,52941514,Active,P00533,1956,2.8800000000,IC50,Inhibition of EGFR phosphorylation in human MIAPaCa cells by ELISA,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC(=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)F)N
517323,123087720,20817111,Active,P00533,1956,2.3000000000,IC50,Inhibition of EGFR phosphorylation in human MIAPaCa cells by ELISA,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)N
517323,123087720,20817111,Unspecified,P00533,1956,1.0000000000,EC50,Inhibition of EGFR phosphorylation in human MIAPaCa cells by ELISA,Confirmatory,20817523,,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)N
517562,123083598,136002660,Unspecified,P00533,1956,10.9000000000,IC50,Inhibition of EGFR,Confirmatory,20832307,,C1=CC=C(C(=C1)C2=NC3=C(NC4=C2C=C(C=C4)C#N)NN=C3)F
517562,123096689,86287525,Unspecified,P00533,1956,10.0000000000,IC50,Inhibition of EGFR,Confirmatory,20832307,,CC1=C2C(=NN1)NC3=C(C=C(C=C3)[N+](=O)[O-])C(=N2)C4=CC=CC=C4Cl
517562,123088282,136002662,Active,P00533,1956,0.7260000000,IC50,Inhibition of EGFR,Confirmatory,20832307,,CC(=O)NC1=CC2=C(C=C1)NC3=C(C=NN3)N=C2C4=CC=CC=C4Cl
517562,123097486,136002661,Active,P00533,1956,0.9890000000,IC50,Inhibition of EGFR,Confirmatory,20832307,,C1=CC=C(C(=C1)C2=NC3=C(NC4=C2C=C(C=C4)N)NN=C3)Cl
526050,123088777,24809764,Unspecified,P21860,2065,10.0000000000,IC50,Inhibition of EGFR1,Confirmatory,20873740,,C1=CC=C(C=C1)C2=C(C=C(N2)C3=NC(=NC=C3)N)C(=O)N
526050,123088777,24809764,Unspecified,P00533,1956,10.0000000000,IC50,Inhibition of EGFR1,Confirmatory,20873740,,C1=CC=C(C=C1)C2=C(C=C(N2)C3=NC(=NC=C3)N)C(=O)N
526050,123088777,24809764,Unspecified,P04626,2064,10.0000000000,IC50,Inhibition of EGFR1,Confirmatory,20873740,,C1=CC=C(C=C1)C2=C(C=C(N2)C3=NC(=NC=C3)N)C(=O)N
526050,123088777,24809764,Unspecified,Q15303,2066,10.0000000000,IC50,Inhibition of EGFR1,Confirmatory,20873740,,C1=CC=C(C=C1)C2=C(C=C(N2)C3=NC(=NC=C3)N)C(=O)N
527003,123092407,46868971,Unspecified,P00533,1956,0.0100000000,IC50,Inhibition of EGFR,Confirmatory,20855207,,C[C@@H]1CN(C[C@@H](O1)C)[C@H](C)C2=NSC(=C2)NC3=NC(=CN4C3=NC=C4C5=CNN=C5)C
527448,103176950,5957,Unspecified,P00533,1956,17.0000000000,Km,Binding affinity to EGFR,Confirmatory,20608738,,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N
528338,123083476,49788425,Active,P00533,,2.2000000000,IC50,Inhibition of EGFR L858R/T790M double mutant,Confirmatory,20961149,,CC[C@H](C1=CC=CC=C1)NC2=C3C4=C(CN(CC4)C(=O)C=C)SC3=NC=N2
528338,123094955,49788364,Active,P00533,,2.4800000000,IC50,Inhibition of EGFR L858R/T790M double mutant,Confirmatory,20961149,,C=CS(=O)(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@H](CO)C4=CC=CC=C4
528338,123095842,49788428,Active,P00533,,1.3990000000,IC50,Inhibition of EGFR L858R/T790M double mutant,Confirmatory,20961149,,C1CN(CC2=C1C3=C(N=CN=C3S2)N[C@H](CO)C4=CC=CC=C4)C(=O)/C=C/CN5CCOCC5
528338,103244983,123631,Active,P00533,,2.8150000000,IC50,Inhibition of EGFR L858R/T790M double mutant,Confirmatory,20961149,,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
528338,123098178,46184985,Active,P00533,,0.3050000000,IC50,Inhibition of EGFR L858R/T790M double mutant,Confirmatory,20961149,,CN(C)C/C=C/C(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@H](CO)C4=CC=CC=C4
528338,123099558,49788363,Unspecified,P00533,,10.0000000000,IC50,Inhibition of EGFR L858R/T790M double mutant,Confirmatory,20961149,,CC#CC(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@H](CO)C4=CC=CC=C4
528338,123083475,49788366,Active,P00533,,0.7390000000,IC50,Inhibition of EGFR L858R/T790M double mutant,Confirmatory,20961149,,C[C@H](C1=CC=CC=C1)NC2=C3C4=C(CN(CC4)C(=O)C=C)SC3=NC=N2
528338,123083940,49788492,Active,P00533,,4.1070000000,IC50,Inhibition of EGFR L858R/T790M double mutant,Confirmatory,20961149,,CN(C)C/C=C/C(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@@H](CC4=CC=CC=C4)CO
528338,123100030,49788491,Active,P00533,,5.7500000000,IC50,Inhibition of EGFR L858R/T790M double mutant,Confirmatory,20961149,,CC[C@H](C1=CC=CC=C1)NC2=C3C4=C(CN(CC4)C(=O)/C=C/CN(C)C)SC3=NC=N2
528338,123090397,46212905,Active,P00533,,0.1000000000,IC50,Inhibition of EGFR L858R/T790M double mutant,Confirmatory,20961149,,C=CC(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@H](CO)C4=CC=CC=C4
528338,123096887,49788427,Active,P00533,,0.9300000000,IC50,Inhibition of EGFR L858R/T790M double mutant,Confirmatory,20961149,,CCN(CC)C/C=C/C(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@H](CO)C4=CC=CC=C4
528338,123100029,49788490,Active,P00533,,0.5960000000,IC50,Inhibition of EGFR L858R/T790M double mutant,Confirmatory,20961149,,C[C@H](C1=CC=CC=C1)NC2=C3C4=C(CN(CC4)C(=O)/C=C/CN(C)C)SC3=NC=N2
528340,123083475,49788366,Active,P00533,1956,0.0200000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,C[C@H](C1=CC=CC=C1)NC2=C3C4=C(CN(CC4)C(=O)C=C)SC3=NC=N2
528340,123083940,49788492,Active,P00533,1956,0.1490000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,CN(C)C/C=C/C(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@@H](CC4=CC=CC=C4)CO
528340,123092642,49788361,Active,P00533,1956,0.7200000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,C1CCC2=C(C1)C3=C(N=CN=C3S2)N[C@H](CO)C4=CC=CC=C4
528340,123094955,49788364,Active,P00533,1956,0.0910000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,C=CS(=O)(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@H](CO)C4=CC=CC=C4
528340,123095842,49788428,Active,P00533,1956,0.0210000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,C1CN(CC2=C1C3=C(N=CN=C3S2)N[C@H](CO)C4=CC=CC=C4)C(=O)/C=C/CN5CCOCC5
528340,123096887,49788427,Active,P00533,1956,0.0090000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,CCN(CC)C/C=C/C(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@H](CO)C4=CC=CC=C4
528340,123097593,49788429,Active,P00533,1956,0.0890000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,CN1CCN(CC1)C/C=C/C(=O)N2CCC3=C(C2)SC4=NC=NC(=C34)N[C@H](CO)C5=CC=CC=C5
528340,123099558,49788363,Active,P00533,1956,1.2700000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,CC#CC(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@H](CO)C4=CC=CC=C4
528340,123088008,2808930,Unspecified,P00533,1956,3.2400000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,C[C@H](C1=CC=CC=C1)NC2=C3C4=C(CCCC4)SC3=NC=N2
528340,123100029,49788490,Active,P00533,1956,0.0120000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,C[C@H](C1=CC=CC=C1)NC2=C3C4=C(CN(CC4)C(=O)/C=C/CN(C)C)SC3=NC=N2
528340,103769565,46855200,Active,P00533,1956,0.2230000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,C1=CC=C(C=C1)C2=C(OC3=NC=NC(=C23)N[C@H](CO)C4=CC=CC=C4)C5=CC=CC=C5
528340,123083476,49788425,Active,P00533,1956,0.0460000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,CC[C@H](C1=CC=CC=C1)NC2=C3C4=C(CN(CC4)C(=O)C=C)SC3=NC=N2
528340,123088520,49788493,Active,P00533,1956,4.8840000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,CN(C)C/C=C/C(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)NCCO
528340,123100030,49788491,Active,P00533,1956,0.0120000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,CC[C@H](C1=CC=CC=C1)NC2=C3C4=C(CN(CC4)C(=O)/C=C/CN(C)C)SC3=NC=N2
528340,103244983,123631,Active,P00533,1956,0.0200000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
528340,123088941,49788426,Active,P00533,1956,3.5030000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,C1CN(CC2=C1C3=C(N=CN=C3S2)N[C@H](CO)C4=CC=CC=C4)C(=O)/C=C/C5=CC=CC=C5
528340,123090363,49788365,Active,P00533,1956,3.0570000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,C=CC(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@@H](CO)C4=CC=CC=C4
528340,123090397,46212905,Active,P00533,1956,0.0080000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,C=CC(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@H](CO)C4=CC=CC=C4
528340,123094975,49788561,Active,P00533,1956,1.0900000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,C1CC2=C(C1)SC3=NC=NC(=C23)N[C@H](CO)C4=CC=CC=C4
528340,123098178,46184985,Active,P00533,1956,0.0700000000,IC50,Inhibition of EGFR,Confirmatory,20961149,,CN(C)C/C=C/C(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@H](CO)C4=CC=CC=C4
528341,123083416,9282029,Unspecified,P00533,1956,,Inhibition,Inhibition of EGFR at 20 uM,Confirmatory,20961149,,COC1=CC=C(C=C1)CNC2=C3C4=C(CCCC4)SC3=NC=N2
528341,123090352,2563183,Unspecified,P00533,1956,,Inhibition,Inhibition of EGFR at 20 uM,Confirmatory,20961149,,C1CCC2=C(C1)C3=C(N=CN=C3S2)NCC4=CC=C(C=C4)F
528341,123090396,49788642,Unspecified,P00533,1956,20.0000000000,IC50,Inhibition of EGFR at 20 uM,Confirmatory,20961149,,C1CNCC2=C1C3=C(N=CN=C3S2)N[C@H](CO)C4=CC=CC=C4
528341,123092658,49788362,Unspecified,P00533,1956,20.0000000000,IC50,Inhibition of EGFR at 20 uM,Confirmatory,20961149,,CCC(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@H](CO)C4=CC=CC=C4
528341,123094971,830964,Unspecified,P00533,1956,,Inhibition,Inhibition of EGFR at 20 uM,Confirmatory,20961149,,C1CCC2=C(C1)C3=C(N=CN=C3S2)NCCC4=CC=CC=C4
528341,123099898,49788430,Unspecified,P00533,1956,20.0000000000,IC50,Inhibition of EGFR at 20 uM,Confirmatory,20961149,,CN(C)C/C=C/C(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@@H](CO)C4=CC=CC=C4
528341,123083365,2172003,Unspecified,P00533,1956,,Inhibition,Inhibition of EGFR at 20 uM,Confirmatory,20961149,,C1CC2=C(C1)SC3=NC=NC(=C23)NCC4=CC=CC=C4
528341,123090382,679553,Unspecified,P00533,1956,,Inhibition,Inhibition of EGFR at 20 uM,Confirmatory,20961149,,C1CCC2=C(C1)C3=C(N=CN=C3S2)NCC4=CC=CC=C4
528341,123092241,49788560,Unspecified,P00533,1956,20.0000000000,IC50,Inhibition of EGFR at 20 uM,Confirmatory,20961149,,C1CCC2=C(C1)C3=C(N=CN=C3S2)N[C@@H](CO)C4=CC=CC=C4
528341,123097177,1641261,Unspecified,P00533,1956,20.0000000000,IC50,Inhibition of EGFR at 20 uM,Confirmatory,20961149,,C1CCC2=C(C1)C3=C(N=CN=C3S2)NCCO
528342,123088520,49788493,Unspecified,P00533,,,,Inhibition of EGFR L858R/T790M double mutant at 10 uM,Other,20961149,,CN(C)C/C=C/C(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)NCCO
528342,123088941,49788426,Unspecified,P00533,,,,Inhibition of EGFR L858R/T790M double mutant at 10 uM,Other,20961149,,C1CN(CC2=C1C3=C(N=CN=C3S2)N[C@H](CO)C4=CC=CC=C4)C(=O)/C=C/C5=CC=CC=C5
528342,123090382,679553,Unspecified,P00533,,,,Inhibition of EGFR L858R/T790M double mutant at 10 uM,Other,20961149,,C1CCC2=C(C1)C3=C(N=CN=C3S2)NCC4=CC=CC=C4
528342,123092642,49788361,Unspecified,P00533,,,,Inhibition of EGFR L858R/T790M double mutant at 10 uM,Other,20961149,,C1CCC2=C(C1)C3=C(N=CN=C3S2)N[C@H](CO)C4=CC=CC=C4
528342,123097593,49788429,Unspecified,P00533,,,,Inhibition of EGFR L858R/T790M double mutant at 10 uM,Other,20961149,,CN1CCN(CC1)C/C=C/C(=O)N2CCC3=C(C2)SC4=NC=NC(=C34)N[C@H](CO)C5=CC=CC=C5
528342,123099558,49788363,Unspecified,P00533,,,,Inhibition of EGFR L858R/T790M double mutant at 10 uM,Other,20961149,,CC#CC(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@H](CO)C4=CC=CC=C4
528342,123090363,49788365,Unspecified,P00533,,,,Inhibition of EGFR L858R/T790M double mutant at 10 uM,Other,20961149,,C=CC(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@@H](CO)C4=CC=CC=C4
528342,123092658,49788362,Unspecified,P00533,,,,Inhibition of EGFR L858R/T790M double mutant at 10 uM,Other,20961149,,CCC(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@H](CO)C4=CC=CC=C4
528342,123090396,49788642,Unspecified,P00533,,,,Inhibition of EGFR L858R/T790M double mutant at 10 uM,Other,20961149,,C1CNCC2=C1C3=C(N=CN=C3S2)N[C@H](CO)C4=CC=CC=C4
528342,123099898,49788430,Unspecified,P00533,,,,Inhibition of EGFR L858R/T790M double mutant at 10 uM,Other,20961149,,CN(C)C/C=C/C(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)N[C@@H](CO)C4=CC=CC=C4
535995,123093524,44187005,Active,P00533,1956,0.1730000000,IC50,Inhibition of EGFR,Confirmatory,20961062,,CN1C[C@@H]2C[C@H]1CN2C3=CC(=C(C(=C3)F)C4=CC=NC5=C(C(=NN45)C6=CC=NC=C6)C7=C8C=NNC8=CC=C7)F
537796,123093524,44187005,Unspecified,P00533,1956,,,Inhibition of EGFR at 1 uM,Other,20961062,,CN1C[C@@H]2C[C@H]1CN2C3=CC(=C(C(=C3)F)C4=CC=NC5=C(C(=NN45)C6=CC=NC=C6)C7=C8C=NNC8=CC=C7)F
538788,123099027,49832807,Inactive,P00533,1956,,,Displacement of [125I]-EGF from epidermal growth factor receptor at 1 to 3 uM,Other,20965739,,C1CN(CC(C2=C1C=C(C=C2)O)O)CCCCC3=CC=CC=C3
